file_path,file_name,malicious_status,malicious_probability
source\python-packages-1757595213589\source\pip\_vendor\resolvelib\resolvers\__init__.py,__init__.py,benign,0.04314678534865379
source\python-packages-1757595213589\source\pip\_vendor\rich\abc.py,abc.py,benign,0.03159504011273384
source\python-packages-1757595213589\source\pip\_vendor\rich\align.py,align.py,benign,0.0075598242692649364
source\python-packages-1757595213589\source\pip\_vendor\rich\ansi.py,ansi.py,benign,0.016674693673849106
source\python-packages-1757595213589\source\pip\_vendor\rich\bar.py,bar.py,benign,0.01880720630288124
source\python-packages-1757595213589\source\pip\_vendor\rich\box.py,box.py,benign,0.007171549368649721
source\python-packages-1757595213589\source\pip\_vendor\rich\cells.py,cells.py,benign,0.16753363609313965
source\python-packages-1757595213589\source\pip\_vendor\rich\color.py,color.py,benign,0.00558426370844245
source\python-packages-1757595213589\source\pip\_vendor\rich\color_triplet.py,color_triplet.py,benign,0.03809813782572746
source\python-packages-1757595213589\source\pip\_vendor\rich\columns.py,columns.py,benign,0.005466036032885313
source\python-packages-1757595213589\source\pip\_vendor\rich\console.py,console.py,benign,0.01013288926333189
source\python-packages-1757595213589\source\pip\_vendor\rich\constrain.py,constrain.py,benign,0.042296409606933594
source\python-packages-1757595213589\source\pip\_vendor\rich\containers.py,containers.py,benign,0.007061715237796307
source\python-packages-1757595213589\source\pip\_vendor\rich\control.py,control.py,benign,0.008069739677011967
source\python-packages-1757595213589\source\pip\_vendor\rich\default_styles.py,default_styles.py,benign,0.013349405489861965
source\python-packages-1757595213589\source\pip\_vendor\rich\diagnose.py,diagnose.py,malicious,0.8274719715118408
source\python-packages-1757595213589\source\pip\_vendor\rich\emoji.py,emoji.py,benign,0.014769592322409153
source\python-packages-1757595213589\source\pip\_vendor\rich\errors.py,errors.py,benign,0.04187822714447975
source\python-packages-1757595213589\source\pip\_vendor\rich\filesize.py,filesize.py,benign,0.009398203343153
source\python-packages-1757595213589\source\pip\_vendor\rich\file_proxy.py,file_proxy.py,benign,0.005621894728392363
source\python-packages-1757595213589\source\pip\_vendor\rich\highlighter.py,highlighter.py,benign,0.014963790774345398
source\python-packages-1757595213589\source\pip\_vendor\rich\json.py,json.py,benign,0.012176976539194584
source\python-packages-1757595213589\source\pip\_vendor\rich\jupyter.py,jupyter.py,benign,0.004559655208140612
source\python-packages-1757595213589\source\pip\_vendor\rich\layout.py,layout.py,benign,0.05179216340184212
source\python-packages-1757595213589\source\pip\_vendor\rich\live.py,live.py,benign,0.0477084256708622
source\python-packages-1757595213589\source\pip\_vendor\rich\live_render.py,live_render.py,benign,0.01323274802416563
source\python-packages-1757595213589\source\pip\_vendor\rich\logging.py,logging.py,benign,0.009160410612821579
source\python-packages-1757595213589\source\pip\_vendor\rich\markup.py,markup.py,benign,0.011610225774347782
source\python-packages-1757595213589\source\pip\_vendor\rich\measure.py,measure.py,benign,0.02378261461853981
source\python-packages-1757595213589\source\pip\_vendor\rich\padding.py,padding.py,benign,0.0041072191670536995
source\python-packages-1757595213589\source\pip\_vendor\rich\pager.py,pager.py,benign,0.24967065453529358
source\python-packages-1757595213589\source\pip\_vendor\rich\palette.py,palette.py,benign,0.019290154799818993
source\python-packages-1757595213589\source\pip\_vendor\rich\panel.py,panel.py,benign,0.0061759501695632935
source\python-packages-1757595213589\source\pip\_vendor\rich\pretty.py,pretty.py,benign,0.006868807598948479
source\python-packages-1757595213589\source\pip\_vendor\rich\progress.py,progress.py,benign,0.009151305072009563
source\python-packages-1757595213589\source\pip\_vendor\rich\progress_bar.py,progress_bar.py,benign,0.01334961224347353
source\python-packages-1757595213589\source\pip\_vendor\rich\prompt.py,prompt.py,benign,0.008377683348953724
source\python-packages-1757595213589\source\pip\_vendor\rich\protocol.py,protocol.py,benign,0.011994420550763607
source\python-packages-1757595213589\source\pip\_vendor\rich\region.py,region.py,benign,0.02483336627483368
source\python-packages-1757595213589\source\pip\_vendor\rich\repr.py,repr.py,benign,0.03413334861397743
source\python-packages-1757595213589\source\pip\_vendor\rich\rule.py,rule.py,benign,0.007031929679214954
source\python-packages-1757595213589\source\pip\_vendor\rich\scope.py,scope.py,benign,0.017220206558704376
source\python-packages-1757595213589\source\pip\_vendor\rich\screen.py,screen.py,benign,0.042521875351667404
source\python-packages-1757595213589\source\pip\_vendor\rich\segment.py,segment.py,benign,0.0061554452404379845
source\python-packages-1757595213589\source\pip\_vendor\rich\spinner.py,spinner.py,benign,0.007464578375220299
source\python-packages-1757595213589\source\pip\_vendor\rich\status.py,status.py,benign,0.014339126646518707
source\python-packages-1757595213589\source\pip\_vendor\rich\style.py,style.py,benign,0.0031662420369684696
source\python-packages-1757595213589\source\pip\_vendor\rich\styled.py,styled.py,benign,0.014980437234044075
source\python-packages-1757595213589\source\pip\_vendor\rich\syntax.py,syntax.py,benign,0.023323101922869682
source\python-packages-1757595213589\source\pip\_vendor\rich\table.py,table.py,benign,0.04641159623861313
source\python-packages-1757595213589\source\pip\_vendor\rich\terminal_theme.py,terminal_theme.py,benign,0.008279471658170223
source\python-packages-1757595213589\source\pip\_vendor\rich\text.py,text.py,benign,0.03264632076025009
source\python-packages-1757595213589\source\pip\_vendor\rich\theme.py,theme.py,benign,0.0033529368229210377
source\python-packages-1757595213589\source\pip\_vendor\rich\themes.py,themes.py,benign,0.024791598320007324
source\python-packages-1757595213589\source\pip\_vendor\rich\traceback.py,traceback.py,benign,0.01114928163588047
source\python-packages-1757595213589\source\pip\_vendor\rich\tree.py,tree.py,benign,0.013521038927137852
source\python-packages-1757595213589\source\pip\_vendor\rich\_cell_widths.py,_cell_widths.py,benign,0.011573441326618195
source\python-packages-1757595213589\source\pip\_vendor\rich\_emoji_codes.py,_emoji_codes.py,benign,0.01672213152050972
source\python-packages-1757595213589\source\pip\_vendor\rich\_emoji_replace.py,_emoji_replace.py,benign,0.010019510984420776
source\python-packages-1757595213589\source\pip\_vendor\rich\_export_format.py,_export_format.py,benign,0.024812381714582443
source\python-packages-1757595213589\source\pip\_vendor\rich\_extension.py,_extension.py,benign,0.02509978413581848
source\python-packages-1757595213589\source\pip\_vendor\rich\_fileno.py,_fileno.py,benign,0.026723891496658325
source\python-packages-1757595213589\source\pip\_vendor\rich\_inspect.py,_inspect.py,benign,0.0067246160469949245
source\python-packages-1757595213589\source\pip\_vendor\rich\_log_render.py,_log_render.py,benign,0.009153809398412704
source\python-packages-1757595213589\source\pip\_vendor\rich\_loop.py,_loop.py,benign,0.046127136796712875
source\python-packages-1757595213589\source\pip\_vendor\rich\_null_file.py,_null_file.py,benign,0.013804716058075428
source\python-packages-1757595213589\source\pip\_vendor\rich\_palettes.py,_palettes.py,benign,0.018819071352481842
source\python-packages-1757595213589\source\pip\_vendor\rich\_pick.py,_pick.py,benign,0.02519366703927517
source\python-packages-1757595213589\source\pip\_vendor\rich\_ratio.py,_ratio.py,benign,0.01603226736187935
source\python-packages-1757595213589\source\pip\_vendor\rich\_spinners.py,_spinners.py,benign,0.010508624836802483
source\python-packages-1757595213589\source\pip\_vendor\rich\_stack.py,_stack.py,benign,0.030022617429494858
source\python-packages-1757595213589\source\pip\_vendor\rich\_timer.py,_timer.py,benign,0.02892417646944523
source\python-packages-1757595213589\source\pip\_vendor\rich\_win32_console.py,_win32_console.py,benign,0.02326170541346073
source\python-packages-1757595213589\source\pip\_vendor\rich\_windows.py,_windows.py,benign,0.00334619521163404
source\python-packages-1757595213589\source\pip\_vendor\rich\_windows_renderer.py,_windows_renderer.py,benign,0.005161672830581665
source\python-packages-1757595213589\source\pip\_vendor\rich\_wrap.py,_wrap.py,benign,0.004146724008023739
source\python-packages-1757595213589\source\pip\_vendor\rich\__init__.py,__init__.py,malicious,0.8950629830360413
source\python-packages-1757595213589\source\pip\_vendor\rich\__main__.py,__main__.py,benign,0.0158180333673954
source\python-packages-1757595213589\source\pip\_vendor\tomli\_parser.py,_parser.py,benign,0.3260319232940674
source\python-packages-1757595213589\source\pip\_vendor\tomli\_re.py,_re.py,benign,0.043394215404987335
source\python-packages-1757595213589\source\pip\_vendor\tomli\_types.py,_types.py,benign,0.024895749986171722
source\python-packages-1757595213589\source\pip\_vendor\tomli\__init__.py,__init__.py,benign,0.02482447400689125
source\python-packages-1757595213589\source\pip\_vendor\tomli_w\_writer.py,_writer.py,benign,0.05152551457285881
source\python-packages-1757595213589\source\pip\_vendor\tomli_w\__init__.py,__init__.py,benign,0.02479591593146324
source\python-packages-1757595213589\source\pip\_vendor\truststore\_api.py,_api.py,malicious,0.6169530153274536
source\python-packages-1757595213589\source\pip\_vendor\truststore\_macos.py,_macos.py,benign,0.010989377275109291
source\python-packages-1757595213589\source\pip\_vendor\truststore\_openssl.py,_openssl.py,benign,0.025900615379214287
source\python-packages-1757595213589\source\pip\_vendor\truststore\_ssl_constants.py,_ssl_constants.py,benign,0.016086691990494728
source\python-packages-1757595213589\source\pip\_vendor\truststore\_windows.py,_windows.py,benign,0.012504699639976025
source\python-packages-1757595213589\source\pip\_vendor\truststore\__init__.py,__init__.py,benign,0.011946985498070717
source\python-packages-1757595213589\source\pip\_vendor\urllib3\connection.py,connection.py,benign,0.012176438234746456
source\python-packages-1757595213589\source\pip\_vendor\urllib3\connectionpool.py,connectionpool.py,benign,0.015093120746314526
source\python-packages-1757595213589\source\pip\_vendor\urllib3\exceptions.py,exceptions.py,benign,0.0040349350310862064
source\python-packages-1757595213589\source\pip\_vendor\urllib3\fields.py,fields.py,benign,0.021003663539886475
source\python-packages-1757595213589\source\pip\_vendor\urllib3\filepost.py,filepost.py,benign,0.016028666868805885
source\python-packages-1757595213589\source\pip\_vendor\urllib3\poolmanager.py,poolmanager.py,benign,0.020758220925927162
source\python-packages-1757595213589\source\pip\_vendor\urllib3\request.py,request.py,benign,0.1455744206905365
source\python-packages-1757595213589\source\pip\_vendor\urllib3\response.py,response.py,benign,0.040128860622644424
source\python-packages-1757595213589\source\pip\_vendor\urllib3\_collections.py,_collections.py,benign,0.0349142961204052
source\python-packages-1757595213589\source\pip\_vendor\urllib3\_version.py,_version.py,malicious,0.9527007341384888
source\python-packages-1757595213589\source\pip\_vendor\urllib3\__init__.py,__init__.py,benign,0.03996135666966438
source\python-packages-1757595213589\source\pip\_vendor\urllib3\contrib\appengine.py,appengine.py,benign,0.05904686450958252
source\python-packages-1757595213589\source\pip\_vendor\urllib3\contrib\ntlmpool.py,ntlmpool.py,benign,0.007190873846411705
source\python-packages-1757595213589\source\pip\_vendor\urllib3\contrib\pyopenssl.py,pyopenssl.py,benign,0.014764230698347092
source\python-packages-1757595213589\source\pip\_vendor\urllib3\contrib\securetransport.py,securetransport.py,benign,0.03543606400489807
source\python-packages-1757595213589\source\pip\_vendor\urllib3\contrib\socks.py,socks.py,benign,0.01212838850915432
source\python-packages-1757595213589\source\pip\_vendor\urllib3\contrib\_appengine_environ.py,_appengine_environ.py,malicious,0.7600696086883545
source\python-packages-1757595213589\source\pip\_vendor\urllib3\contrib\__init__.py,__init__.py,error,0.0
source\python-packages-1757595213589\source\pip\_vendor\urllib3\contrib\_securetransport\bindings.py,bindings.py,benign,0.1595975011587143
source\python-packages-1757595213589\source\pip\_vendor\urllib3\contrib\_securetransport\low_level.py,low_level.py,benign,0.06645604968070984
source\python-packages-1757595213589\source\pip\_vendor\urllib3\contrib\_securetransport\__init__.py,__init__.py,error,0.0
source\python-packages-1757595213589\source\pip\_vendor\urllib3\packages\six.py,six.py,benign,0.007616531103849411
source\python-packages-1757595213589\source\pip\_vendor\urllib3\packages\__init__.py,__init__.py,error,0.0
source\python-packages-1757595213589\source\pip\_vendor\urllib3\packages\backports\makefile.py,makefile.py,benign,0.008721254765987396
source\python-packages-1757595213589\source\pip\_vendor\urllib3\packages\backports\weakref_finalize.py,weakref_finalize.py,benign,0.006178594194352627
source\python-packages-1757595213589\source\pip\_vendor\urllib3\packages\backports\__init__.py,__init__.py,error,0.0
source\python-packages-1757595213589\source\pip\_vendor\urllib3\util\connection.py,connection.py,benign,0.006450325716286898
source\python-packages-1757595213589\source\pip\_vendor\urllib3\util\proxy.py,proxy.py,benign,0.03368179127573967
source\python-packages-1757595213589\source\pip\_vendor\urllib3\util\queue.py,queue.py,benign,0.003611986991018057
source\python-packages-1757595213589\source\pip\_vendor\urllib3\util\request.py,request.py,benign,0.009522715583443642
source\python-packages-1757595213589\source\pip\_vendor\urllib3\util\response.py,response.py,benign,0.010441982187330723
source\python-packages-1757595213589\source\pip\_vendor\urllib3\util\retry.py,retry.py,benign,0.00765743525698781
source\python-packages-1757595213589\source\pip\_vendor\urllib3\util\ssltransport.py,ssltransport.py,benign,0.007694147061556578
source\python-packages-1757595213589\source\pip\_vendor\urllib3\util\ssl_.py,ssl_.py,benign,0.015117204748094082
source\python-packages-1757595213589\source\pip\_vendor\urllib3\util\ssl_match_hostname.py,ssl_match_hostname.py,benign,0.005429875571280718
source\python-packages-1757595213589\source\pip\_vendor\urllib3\util\timeout.py,timeout.py,benign,0.36347705125808716
source\python-packages-1757595213589\source\pip\_vendor\urllib3\util\url.py,url.py,benign,0.026269102469086647
source\python-packages-1757595213589\source\pip\_vendor\urllib3\util\wait.py,wait.py,benign,0.009261010214686394
source\python-packages-1757595213589\source\pip\_vendor\urllib3\util\__init__.py,__init__.py,benign,0.011807717382907867
source\python-packages-1757595213589\source\uv\_find_uv.py,_find_uv.py,benign,0.07650863379240036
source\python-packages-1757595213589\source\uv\__init__.py,__init__.py,benign,0.028202608227729797
source\python-packages-1757595213589\source\uv\__main__.py,__main__.py,malicious,0.9841834306716919
